# XHUP Flow attested input character codes (generated; do not edit by hand)
# schema: character<TAB>sound_code<TAB>shape_code<TAB>source_weight<TAB>source<TAB>status
# historical_source_repo: boomker/rime-fast-xhup
# historical_source_commit: 308d6d29c5a612fec7282923e49d3cd5453bab48
# historical_source_path: cn_dicts/flypy_chars.dict.yaml
# historical_source_blob: 3c2773335c8108bbe896b9af588d619e22045132
# historical_source_raw_sha256: 5eeda7a9976cf7d8ed1bc487bdccc02d7f423425515d814309328ff61b6b4291
# historical_source_license: LGPL-3.0
# official_oracle: data/xhup/official_char_code_oracle.tsv
# official_payload_decoded_sha256: d33e6afa77d2586c097876674ad11cb33ea834e455be4bb704e05a9f33ad7dd4
# serialization: character Unicode scalar -> sound_code -> shape_code -> source -> status
# historical_rows: 9792
# official_oracle_rows: 4
# evidence_rows: 9796
# input_characters: 8208
乏	fa	pz	15	rime-fast-xhup	legacy-compatible
乐	lc	pd	0	rime-fast-xhup	legacy-compatible
乐	le	pd	33	rime-fast-xhup	legacy-compatible
乐	yc	pd	0	rime-fast-xhup	legacy-compatible
乐	yt	pd	15	rime-fast-xhup	legacy-compatible
乒	pk	qp	6	rime-fast-xhup	legacy-compatible
乓	ph	qd	5	rime-fast-xhup	legacy-compatible
乔	qn	yl	25	rime-fast-xhup	legacy-compatible
乖	gk	qb	41	rime-fast-xhup	legacy-compatible
乘	ig	qn	26	rime-fast-xhup	legacy-compatible
乘	ug	qn	3	rime-fast-xhup	legacy-compatible
乙	yi	vv	24	rime-fast-xhup	legacy-compatible
乜	mp	vv	25	rime-fast-xhup	legacy-compatible
乜	np	vv	9	rime-fast-xhup	legacy-compatible
九	jq	pv	31	rime-fast-xhup	legacy-compatible
乞	qi	pv	12	rime-fast-xhup	legacy-compatible
乞	qi	rv	12	rime-fast-xhup	legacy-compatible
也	ye	vv	71	rime-fast-xhup	legacy-compatible
习	xi	vd	18	rime-fast-xhup	legacy-compatible
乡	xl	vp	29	rime-fast-xhup	legacy-compatible
书	uu	vd	42	rime-fast-xhup	legacy-compatible
乩	ji	lv	0	rime-fast-xhup	legacy-compatible
乩	ji	vv	0	rime-fast-xhup	legacy-compatible
买	md	vd	56	rime-fast-xhup	legacy-compatible
乱	lr	qv	38	rime-fast-xhup	legacy-compatible
乳	ru	pv	21	rime-fast-xhup	legacy-compatible
乳	ru	vv	21	rime-fast-xhup	legacy-compatible
乸	na	ym	0	rime-fast-xhup	legacy-compatible
乾	qm	uq	17	rime-fast-xhup	legacy-compatible
了	le	vl	86	rime-fast-xhup	legacy-compatible
了	ln	vl	40	rime-fast-xhup	legacy-compatible
予	yu	sl	21	rime-fast-xhup	legacy-compatible
争	vg	dl	27	rime-fast-xhup	legacy-compatible
事	ui	al	48	rime-fast-xhup	legacy-compatible
二	er	aa	42	rime-fast-xhup	legacy-compatible
亍	iu	ad	9	rime-fast-xhup	legacy-compatible
亍	iu	el	9	rime-fast-xhup	legacy-compatible
于	yu	al	54	rime-fast-xhup	legacy-compatible
亏	kv	ev	31	rime-fast-xhup	legacy-compatible
云	yy	es	35	rime-fast-xhup	legacy-compatible
互	hu	aa	22	rime-fast-xhup	legacy-compatible
亓	qi	el	10	rime-fast-xhup	legacy-compatible
五	wu	aa	38	rime-fast-xhup	legacy-compatible
井	jk	al	25	rime-fast-xhup	legacy-compatible
亖	si	ee	0	rime-fast-xhup	legacy-compatible
亘	gf	aa	8	rime-fast-xhup	legacy-compatible
亚	ya	ay	30	rime-fast-xhup	legacy-compatible
些	xp	ve	43	rime-fast-xhup	legacy-compatible
亟	ji	la	6	rime-fast-xhup	legacy-compatible
亟	qi	la	1	rime-fast-xhup	legacy-compatible
亡	wh	wv	19	rime-fast-xhup	legacy-compatible
亡	wu	wv	1	rime-fast-xhup	legacy-compatible
亢	kh	wj	11	rime-fast-xhup	legacy-compatible
交	jn	wx	39	rime-fast-xhup	legacy-compatible
亥	hd	wr	12	rime-fast-xhup	legacy-compatible
亦	yi	wd	32	rime-fast-xhup	legacy-compatible
产	ij	lp	27	rime-fast-xhup	legacy-compatible
产	ij	wi	27	rime-fast-xhup	legacy-compatible
亨	hg	wl	17	rime-fast-xhup	legacy-compatible
亨	pg	wl	0	rime-fast-xhup	legacy-compatible
亩	mu	wt	12	rime-fast-xhup	legacy-compatible
享	xl	wz	18	rime-fast-xhup	legacy-compatible
京	jk	wx	26	rime-fast-xhup	legacy-compatible
亭	tk	wd	22	rime-fast-xhup	legacy-compatible
亮	ll	wj	30	rime-fast-xhup	legacy-compatible
亲	qb	lm	33	rime-fast-xhup	legacy-compatible
亲	qk	lm	3	rime-fast-xhup	legacy-compatible
亳	bo	wq	5	rime-fast-xhup	legacy-compatible
亵	xp	wy	5	rime-fast-xhup	legacy-compatible
亶	dj	wa	5	rime-fast-xhup	legacy-compatible
亸	do	wl	0	rime-fast-xhup	legacy-compatible
亹	mf	wq	2	rime-fast-xhup	legacy-compatible
亹	ww	wq	0	rime-fast-xhup	legacy-compatible
人	rf	pn	66	rime-fast-xhup	legacy-compatible
亿	yi	rv	35	rime-fast-xhup	legacy-compatible
什	uf	ru	20	rime-fast-xhup	legacy-compatible
什	ui	ru	12	rime-fast-xhup	legacy-compatible
