澈	氵 攵	氵 亠 厶 月 攵	chè
澉	氵 攵	氵 乛 耳 攵	gǎn
澋	氵 小	氵 日 亠 口 小	jǐng
澌	氵 斤	氵 其上 八 斤	sī
澍	氵 寸	氵 士 口 丷 一 寸	shù
澎	氵 丿	氵 士 口 丷 一 丿 丿 丿	péng
澛	氵 日	氵 鱼 日	lǔ
澜	氵 柬	氵 门 柬	lán
澡	氵 木	氵 口 口 口 木	zǎo
澥	氵 牛	氵 ⺈ 用 刀 牛	xiè
澧	氵 一	氵 曲 一 口 丷 一	lǐ
澪	氵 龴	氵 雨 人 丶 龴	líng
澭	氵 龶	氵 亠 乡 亻 亠 龶	yōng yǒng
澳	氵 大	氵 丿 冂 米 大	ào
澴	氵 𧘇	氵 罒 一 口 𧘇	huán
澶	氵 一	氵 亠 囗 口 日 一	chán
澹	氵 口	氵 ⺈ 厂 八 亠 一 一 口	dàn tán
澼	氵 十	氵 尸 口 立 十	pì
澽	氵 豕	氵 虍 豕	jù
激	氵 攵	氵 白 方 攵	jī
濂	氵 ㄟ	氵 广 丷 一 乛 一 一 丨 丨 丿 ㄟ	lián
濉	氵 龶	氵 目 亻 亠 龶	suī
濋	氵 人	氵 木 木 乛 丨 一 人	chǔ
濑	氵 人	氵 束 ⺈ 冂 人	lài
濒	氵 人	氵 止 丨 丿 丿 一 丿 冂 人	bīn
濛	氵 乀	氵 艹 冖 二 丿 乛 丿 丿 丿 乀	méng
濞	氵 丨	氵 自 田 一 丿 丨	bì
濠	氵 豕	氵 亠 口 冖 豕	háo
濡	氵 而	氵 雨 而	rú
濩	氵 又	氵 艹 亻 亠 龶 又	huò
濮	氵 ㄟ	氵 亻 业 ⺶ ㄟ	pú
濯	氵 龶	氵 习 习 亻 亠 龶	zhuó zhào
瀌	氵 灬	氵 广 乛 丨 丨 一 比左 匕 灬	biāo
瀍	氵 土	氵 广 里 八 土	chán
瀑	氵 氺	氵 日 艹 一 八 氺	pù bào
瀔	氵 又	氵 士 冖 一 禾 几 又	gǔ
瀚	氵 习	氵 十 日 十 人 习 习	hàn
瀛	氵 凡	氵 亡 口 月 女 凡	yíng
瀞	氵 丨	氵 龶 月 ⺈ 乛 一 一 丨	jìng
瀣	氵 韭	氵 丨 一 夕 又 韭	xiè
瀱	氵 刂	氵 罒 厂 火 火 刂	jì
瀵	氵 八	氵 米 田 艹 一 八	fèn
瀹	氵 艹	氵 人 一 口 口 口 冂 艹	yuè
瀼	氵 𧘇	氵 亠 口 口 一 一 丨 丨 一 𧘇	ráng
灀	氵 目	氵 雨 木 目	shuàng
灈	氵 龶	氵 目 目 亻 亠 龶	qú
灌	氵 龶	氵 艹 口 口 亻 亠 龶	guàn
灏	氵 人	氵 日 亠 口 小 一 丿 冂 人	hào
灞	氵 月	氵 雨 革 月	bà
火	丶 人	丶 丿 人	huǒ
灭	一 火	一 火	miè
灯	火 丁	火 丁	dēng
灰	𠂇 火	𠂇 火	huī
灵	彐 火	彐 火	líng
灶	火 土	火 土	zào
灸	久 火	久 火	jiǔ
灼	火 勺	火 勺	zhuó
灾	宀 火	宀 火	zāi
灿	火 山	火 山	càn
炀	火 丿	火 乛 丿 丿	yáng
炁	一 灬	一 乛 丿 乛 灬	qì
炅	日 火	日 火	jiǒng guì
炆	火 文	火 文	wén
炉	火 户	火 户	lú
炊	火 人	火 ⺈ 人	chuī
炌	火 丨	火 人 丿 丨	kài
炎	火 火	火 火	yán
炒	火 少	火 少	chǎo
炔	火 夬guài	火 夬	quē
炕	火 几	火 亠 几	kàng
炖	火 屯	火 屯	dùn
炘	火 斤	火 斤	xìn
炙	丿 火	丿 乛 丶 丶 火	zhì
炜	火 韦	火 韦	wěi
炝	火 乛	火 人 乛 乛	qiàng
炟	火 一	火 日 一	dá
炣	火 口	火 丁 口	kě
炤	火 口	火 刀 口	zhào zhāo
炩	火 龴	火 人 丶 龴	lìng
炫	火 幺	火 亠 幺	xuàn
炬	火 巨	火 巨	jù
炭	山 火	山 𠂇 火	tàn
炮	火 巳	火 勹 巳	páo bāo pào
炯	火 口	火 冂 口	jiǒng
炱	厶 火	厶 口 火	tái
炳	火 丙	火 丙	bǐng
炷	火 主	火 主	zhù
炸	火 乍	火 乍	zhà zhá
点	丨 灬	丨 一 口 灬	diǎn
炻	火 石	火 石	shí
炼	火 丶	火 一 乛 乛 丿 丶	liàn
炽	火 八	火 口 八	chì
烀	火 乎	火 乎	hū
烁	火 乐	火 乐	shuò
烂	火 三	火 丷 三	làn
烃	火 工	火 乛 丶 工	tīng
烈	歹 灬	歹 刂 灬	liè
烊	火 羊	火 羊	yáng yàng
烎	开 火	开 火	yín
烓	火 土	火 土 土	wēi
烔	火 口	火 冂 一 口	tóng
烘	火 八	火 艹 一 八	hōng
烙	火 口	火 夂 口	lào luò
烛	火 虫	火 虫	zhú
烜	火 一	火 一 日 一	xuǎn
烝	了 灬	了 乛 丿 ㄟ 一 灬	zhēng
烟	火 大	火 囗 大	yān
烠	火 月	火 𠂇 月	huí huǐ
烤	火 乛	火 耂 一 乛	kǎo
烦	火 人	火 一 丿 冂 人	fán
烧	火 兀	火 一 乛 丿 兀	shāo
烨	火 十	火 亻 匕 十	yè
烩	火 厶	火 人 二 厶	huì
烫	氵 火	氵 乛 丿 丿 火	tàng
烬	火 丶	火 尺 丶 丶	jìn
热	扌 灬	扌 丸 灬	rè
烯	火 巾	火 乂 𠂇 巾	xī
烶	火 廴	火 壬 廴	tǐng
烷	火 儿	火 宀 二 儿	wán
烹	亠 灬	亠 口 了 灬	pēng
烺	火 良	火 良	lǎng
烻	火 廴	火 丿 丨 一 乛 廴	yàn
烽	火 丰	火 夂 丰	fēng
焆	火 月	火 口 月	juān
焉	正 灬	正 一 乛 灬	yān
焊	火 干	火 日 干	hàn
焌	火 夂	火 厶 八 夂	qū jùn
焐	火 口	火 五 口	wù
焓	火 口	火 人 丶 乛 口	hán
焕	火 大	火 ⺈ 丨 乛 大	huàn
焖	火 心	火 门 心	mèn
焗	火 口	火 尸 乛 口	jú
焘	寿上 灬	寿上 寸 灬	dào tāo
焙	火 口	火 立 口	bèi
焚	木 火	木 木 火	fén
焜	火 匕	火 日 比左 匕	kūn
焞	火 子	火 亠 口 子	tūn
焦	亻 灬	亻 亠 龶 灬	jiāo
焯	火 十	火 丨 一 日 十	zhuō chāo
焰	火 臼	火 ⺈ 臼	yàn
焱	火 火	火 火 火	yàn
然	丿 灬	丿 乛 丶 丶 犬 灬	rán
焺	火 升	火 日 升	shēng
煁	火 乛	火 其上 八 乛	chén
煃	火 土	火 大 土 土	kuǐ
煅	火 又	火 丿 丨 一 一 一 几 又	duàn
煊	火 一	火 宀 一 日 一	xuān
煋	火 生	火 日 生	xīng
煌	火 王	火 白 王	huáng
煎	丷 灬	丷 一 月 刂 灬	jiān
煓	火 而	火 山 而	tuān
煜	火 立	火 日 立	yù
煞	⺈ 灬	⺈ 彐 攵 灬	shā shà
煟	火 月	火 田 月	wèi
煠	火 木	火 世 木	zhá
煤	火 木	火 甘 木	méi
煦	日 灬	日 勹 口 灬	xù
照	日 灬	日 刀 口 灬	zhào
煨	火 ㄟ	火 田 一 乛 丿 ㄟ	wēi
煮	耂 灬	耂 日 灬	zhǔ
煲	亻 火	亻 口 木 火	bāo
煳	火 月	火 十 口 月	hú
煴	火 皿	火 日 皿	yūn yǔn
煸	火 艹	火 户 冂 艹	biān
煺	火 辶	火 艮 辶	tuì
煽	火 习	火 户 习 习	shān
熄	火 心	火 自 心	xī
熇	火 口	火 亠 口 冂 口	hè
熊	厶 灬	厶 月 匕 匕 灬	xióng
熏	丿 灬	丿 一 丨 乛 丶 丿 一 丨 一 一 灬	xūn xùn
熔	火 口	火 宀 八 人 口	róng
熘	火 田	火 丿 乛 丶 刀 田	liú
熙	匚 灬	匚 丨 口 丨 巳 灬	xī
熛	火 小	火 西 二 小	biāo
熜	火 心	火 丿 囗 夂 心	cōng
熟	亠 灬	亠 口 子 丸 灬	shú shóu
熠	火 白	火 习 习 白	yì
熥	火 辶	火 龴 用 辶	tēng
熨	尸 火	尸 二 小 寸 火	yùn yù
熬	龶 灬	龶 乛 丿 攵 灬	āo áo
熵	火 口	火 亠 丷 冂 八 口	shāng
熹	士 灬	士 口 丷 一 口 灬	xī
熻	火 习	火 人 一 口 习 习	xī
燃	火 灬	火 丿 乛 丶 丶 犬 灬	rán
燊	火 木	火 火 火 木	shēn
燋	火 灬	火 亻 亠 龶 灬	jiāo
燎	火 小	火 大 丶 丿 日 小	liáo liǎo
燏	火 口	火 龴 乛 丨 丿 冂 八 口	yù
燔	火 田	火 丿 米 田	fán
燕	廿 灬	廿 口 丨 一 一 匕 灬	yàn yān
燚	火 火	火 火 火 火	yì
燠	火 大	火 丿 冂 米 大	yù
燥	火 木	火 口 口 口 木	zào
燧	火 辶	火 丷 豕 辶	suì
燮	火 又	火 亠 一 一 口 火 又	xiè
燹	豕 火	豕 豕 火	xiǎn
爆	火 氺	火 日 艹 一 八 氺	bào
爇	艹 灬	艹 土 八 土 丸 灬	ruò
爔	火 丶	火 ⺷ 丿 一 丨 丿 丶 一 乛 乛 丿 丶	xī
爚	火 艹	火 人 一 口 口 口 冂 艹	yuè
爝	火 寸	火 丿 ⺍ 罒 即左 寸	jué jiào
爟	火 龶	火 艹 口 口 亻 亠 龶	guàn
爨	丿 火	丿 丨 一 一 冂 一 口 乛 一 一 冖 木 木 大 火	cuàn
爪	丿 ㄟ	丿 丿 丨 ㄟ	zhǎo zhuǎ
爬	爪 巴	爪 巴	pá
爰	丿 又	丿 ⺍ 一 𠂇 又	yuán
爱	丿 又	丿 ⺍ 冖 𠂇 又	ài
爵	丿 寸	丿 ⺍ 罒 即左 寸	jué
父	八 乂	八 乂	fù fǔ
爷	八 卩	八 乂 卩	yé
爸	八 巴	八 乂 巴	bà
爹	八 夕	八 乂 夕 夕	diē
爻	乂 乂	乂 乂	yáo
爽	大 乂	大 乂 乂 乂 乂	shuǎng
爿	乛 丿	乛 丨 一 丿	pán
牁	爿 口	爿 丁 口	kē
牂	爿 羊	爿 羊	zāng
片	丿 乛	丿 丨 一 乛	piàn piān
版	片 又	片 丿 丿 又	bǎn
牌	片 十	片 丿 丨 乛 一 一 丿 十	pái
牍	片 大	片 十 乛 丶 丶 大	dú
牒	片 木	片 世 木	dié
牖	片 甫	片 户 甫	yǒu
牙	一 丿	一 乛 丨 丿	yá
牚	⺌ 牙	⺌ 冂 口 牙	chēng chèng
牛	丿 丨	丿 一 一 丨	niú
牝	牛 匕	牛 匕	pìn
牟	厶 牛	厶 牛	móu mù
牠	牜 也	牜 也	tā
牡	牛 土	牛 土	mǔ
牢	宀 牛	宀 牛	láo
牤	牛 亡	牛 亡	māng
牥	牛 方	牛 方	fāng
牦	牛 毛	牛 毛	máo
牧	牛 攵	牛 攵	mù
物	牛 勿	牛 勿	wù
牮	亻 牛	亻 弋 牛	jiàn
牯	牛 口	牛 十 口	gǔ
牲	牛 生	牛 生	shēng
牵	大 牛	大 冖 牛	qiān
特	牛 寸	牛 土 寸	tè
牺	牛 西	牛 西	xī
牻	牛 丶	牛 𠂇 乛 丿 丿 丿 丶	máng
牾	牛 口	牛 五 口	wǔ
牿	牛 口	牛 ⺧ 口	gù
犀	尸 牛	尸 氺 牛	xī
犁	禾 牛	禾 刂 牛	lí
犄	牛 口	牛 大 丁 口	jī
犇	牛 牛	牛 牛 牛	bēn
犊	牛 大	牛 十 乛 丶 丶 大	dú
犋	牛 八	牛 具上 八	jù
犍	牛 廴	牛 聿 廴	jiān qián
犏	牛 艹	牛 户 冂 艹	piān
犒	牛 口	牛 亠 口 冂 口	kào
犟	弓 牛	弓 口 虫 牛	jiàng
犨	亻 牛	亻 亠 龶 亻 亠 龶 牛	chōu
犬	大 丶	大 丶	quǎn
犮	𠂇 丶	𠂇 又 丶	bá
犯	犭 乛	犭 乛 乛	fàn
犰	犭 九	犭 九	qiú
犴	犭 干	犭 干	hān àn
状	冫 犬	冫 丨 犬	zhuàng
犷	犭 广	犭 广	guǎng
犸	犭 马	犭 马	mǎ
犹	犭 尤	犭 尤	yóu
犼	犭 乛	犭 子 乛	hǒu
犽	犭 牙	犭 牙	yà
狁	犭 儿	犭 厶 儿	yǔn
狂	犭 王	犭 王	kuáng
狃	犭 丑	犭 丑	niǔ
狄	犭 火	犭 火	dí
狈	犭 人	犭 冂 人	bèi
狉	犭 丕	犭 丕	pī
狍	犭 巳	犭 勹 巳	páo
狎	犭 甲	犭 甲	xiá
狐	犭 瓜	犭 瓜	hú
狒	犭 弗	犭 弗	fèi
狗	犭 口	犭 勹 口	gǒu
狙	犭 且	犭 且	jū
狝	犭 小	犭 ⺈ 小	xiǎn
狞	犭 丁	犭 宀 丁	níng
狠	犭 艮	犭 艮	hěn
狡	犭 乂	犭 亠 八 乂	jiǎo
狨	犭 𠂇	犭 戈 𠂇	róng
狩	犭 寸	犭 宀 寸	shòu
独	犭 虫	犭 虫	dú
狭	犭 夹	犭 夹	xiá
狮	犭 巾	犭 丨 丿 一 巾	shī
狯	犭 厶	犭 人 二 厶	kuài
狰	犭 丨	犭 ⺈ 乛 一 一 丨	zhēng
狱	犭 犬	犭 讠 犬	yù
狲	犭 小	犭 子 小	sūn
狳	犭 余下	犭 人 余下	yú
狴	犭 土	犭 比左 匕 土	bì
狷	犭 月	犭 口 月	juàn
狸	犭 里	犭 里	lí
狺	犭 口	犭 亠 一 一 口	yín
狻	犭 夂	犭 厶 八 夂	suān
狼	犭 良	犭 良	láng
猁	犭 刂	犭 禾 刂	lì
猃	犭 一	犭 人 一 ⺍ 一	xiǎn
猄	犭 小	犭 亠 口 小	jīng
猇	犭 几	犭 虍 几	xiāo
猊	犭 儿	犭 臼 儿	ní
猋	犬 犬	犬 犬 犬	biāo
猎	犭 日	犭 艹 一 日	liè
猕	犭 小	犭 弓 ⺈ 小	mí
猖	犭 日	犭 日 日	chāng
猗	犭 口	犭 大 丁 口	yǐ
猛	犭 皿	犭 子 皿	měng
猜	犭 月	犭 龶 月	cāi
猝	犭 十	犭 亠 人 人 十	cù
猞	犭 口	犭 人 干 口	shē
猡	犭 夕	犭 罒 夕	luó
猢	犭 月	犭 十 口 月	hú
猥	犭 ㄟ	犭 田 一 乛 丿 ㄟ	wěi
猩	犭 生	犭 日 生	xīng
猪	犭 日	犭 耂 日	zhū
猫	犭 田	犭 艹 田	māo
猬	犭 月	犭 田 月	wèi
献	十 犬	十 冂 丷 干 犬	xiàn
猯	犭 而	犭 山 而	tuān tuàn
猰	犭 大	犭 丰 刀 大	yà
猱	犭 木	犭 龴 乛 丨 丿 木	náo
猴	犭 矢	犭 亻 乛 一 矢	hóu
猷	丷 犬	丷 酉 犬	yóu
猹	犭 一	犭 木 日 一	chá
猺	犭 缶	犭 丿 ⺍ 缶	yáo
猾	犭 骨	犭 骨	huá
猿	犭 𧘇	犭 土 口 𧘇	yuán
獍	犭 儿	犭 立 日 儿	jìng
獐	犭 十	犭 立 日 十	zhāng
獒	龶 犬	龶 乛 丿 攵 犬	áo
獗	犭 人	犭 厂 丷 一 乛 丨 丿 ⺈ 人	jué
獠	犭 小	犭 大 丶 丿 日 小	liáo
獬	犭 牛	犭 ⺈ 用 刀 牛	xiè
獭	犭 人	犭 束 ⺈ 冂 人	tǎ
獯	犭 灬	犭 丿 一 丨 乛 丶 丿 一 丨 一 一 灬	xūn
獴	犭 ㄟ	犭 艹 冖 二 丿 乛 丿 丿 丿 ㄟ	méng mǎng
獾	犭 龶	犭 艹 口 口 亻 亠 龶	huān
玃	犭 又	犭 目 目 亻 亠 龶 又	jué
玄	亠 幺	亠 幺	xuán
率	亠 十	亠 幺 冫 丿 丶 十	shuài lǜ
玉	王 丶	王 丶	yù
玊	王 丶	王 丶	sù
王	一 土	一 土	wáng wàng
玎	王 丁	王 丁	dīng
玏	王 力	王 力	lè
玑	王 几	王 几	jī
玒	王 工	王 工	hóng
玓	王 勺	王 勺	dì
玕	王 干	王 干	gān
玖	王 久	王 久	jiǔ
玘	王 己	王 己	qǐ
玙	王 与	王 与	yú
玚	王 丿	王 乛 丿 丿	chàng yáng
玛	王 马	王 马	mǎ
玞	王 夫	王 夫	fū
玟	王 文	王 文	mín wén
玠	王 丨	王 人 丿 丨	jiè
玡	王 牙	王 牙	yá
玢	王 刀	王 八 刀	bīn fēn
玤	王 丰	王 丰	bàng
玥	王 月	王 月	yuè
玦	王 夬guài	王 夬	jué
玩	王 儿	王 二 儿	wán
玫	王 攵	王 攵	méi
玭	王 匕	王 比左 匕	pín
玮	王 韦	王 韦	wěi
环	王 不	王 不	huán
现	王 见下	王 冂 见下	xiàn
玱	王 乛	王 人 乛 乛	qiāng cāng
玲	王 龴	王 人 丶 龴	líng
玳	王 弋	王 亻 弋	dài
玶	王 平	王 平	píng
玷	王 口	王 丨 一 口	diàn
玹	王 幺	王 亠 幺	xuán xián
玺	⺈ 玉	⺈ 小 玉	xǐ
玻	王 又	王 乛 丿 丨 又	bō
玼	王 匕	王 止 匕	cī cǐ
玽	王 口	王 勹 口	gǒu
玿	王 口	王 刀 口	sháo
珀	王 白	王 白	pò bó
珂	王 口	王 丁 口	kē
珃	王 冉	王 冉	rǎn
珄	王 生	王 生	shēng
珅	王 申	王 申	shēn
珇	王 且	王 且	zǔ
珈	王 口	王 力 口	jiā
珉	王 民	王 民	mín
珊	王 册	王 册	shān
珋	王 卩	王 丿 乛 丿 卩	liǔ
珌	王 必	王 必	bì
珍	王 丿	王 人 丿 丿 丿	zhēn
珏	王 玉	王 玉	jué
珐	王 厶	王 土 厶	fà
珑	王 龙	王 龙	lóng
珒	王 聿	王 聿	jīn
珕	王 力	王 力 力 力	lì
珖	王 兀	王 ⺌ 兀	guāng
珙	王 八	王 艹 一 八	gǒng
珛	王 月	王 𠂇 月	xiù
珝	王 习	王 习 习	xǔ
珞	王 口	王 夂 口	luò
珠	王 朱	王 朱	zhū
珢	王 艮	王 艮	yín
珣	王 日	王 勹 日	xún
珥	王 耳	王 耳	ěr
珦	王 口	王 丿 冂 口	xiàng
珧	王 丶	王 儿 冫 丿 丶	yáo
珩	王 亍	王 彳 亍	héng
珪	王 土	王 土 土	guī
珫	王 儿	王 亠 厶 儿	chōng
班	王 王	王 丶 丿 王	bān
珮	王 巾	王 几 一 巾	pèi
珰	王 彐	王 ⺌ 彐	dāng
珲	王 车	王 冖 车	hún huī
珵	王 王	王 口 王	chéng
珷	王 止	王 一 弋 止	wǔ
珸	王 口	王 五 口	wú
珹	王 成	王 成	chéng
珺	王 口	王 尹 口	jùn
珽	王 廴	王 壬 廴	tǐng
琀	王 口	王 人 丶 乛 口	hán
琂	王 口	王 亠 一 一 口	yán
球	王 求	王 求	qiú
琄	王 月	王 口 月	xuàn
琅	王 良	王 良	láng
理	王 里	王 里	lǐ
琇	王 乃	王 禾 乃	xiù
琈	王 子	王 丿 ⺍ 子	fú fū
琉	王 乛	王 亠 厶 丿 丨 乛	liú
琊	王 阝	王 牙 阝	yá
琎	王 辶	王 井 辶	jīn
琏	王 辶	王 车 辶	liǎn
琐	王 人	王 ⺌ 冂 人	suǒ
琔	王 人	王 宀 一 丨 一 人	diàn
琚	王 口	王 尸 十 口	jū
琛	王 木	王 冖 八 木	chēn
琞	日 玉	日 月 玉	shèng
琟	王 龶	王 亻 亠 龶	wéi
琡	王 又	王 上 小 又	chù
琢	王 ㄟ	王 一 丿 乛 丿 丿 丶 丿 ㄟ	zhuó zuó
琤	王 丨	王 ⺈ 乛 一 一 丨	chēng
琥	王 几	王 虍 几	hǔ
琦	王 口	王 大 丁 口	qí
琨	王 匕	王 日 比左 匕	kūn
琪	王 八	王 其上 八	qí
琫	王 丨	王 寿上 ㄟ 一 一 丨	běng
琬	王 乛	王 宀 夕 乛 乛	wǎn
琭	王 氺	王 彐 氺	lù
琮	王 小	王 宀 二 小	cóng
琯	王 㠯	王 宀 㠯	guǎn
琰	王 火	王 火 火	yǎn
琲	王 非	王 非	bèi
琳	王 木	王 木 木	lín
琴	王 乛	王 王 人 丶 乛	qín
琵	王 匕	王 王 比左 匕	pí
琶	王 巴	王 王 巴	pá
琼	王 小	王 亠 口 小	qióng
瑀	王 禹	王 禹	yǔ
瑁	王 目	王 冂 一 一 目	mào
瑂	王 目	王 乛 丨 一 丿 目	méi
瑃	王 日	王 寿上 ㄟ 日	chūn
瑄	王 一	王 宀 一 日 一	xuān
瑅	王 人	王 日 一 丨 一 人	tí
瑆	王 生	王 日 生	xīng
瑊	王 口	王 戌 口	jiān
瑑	王 豕	王 乛 乛 豕	zhuàn
瑓	王 柬	王 柬	liàn
瑔	王 水	王 白 水	quán
瑕	王 又	王 乛 一 丨 一 一 乛 一 又	xiá
瑖	王 又	王 丿 丨 一 一 一 几 又	duàn
瑗	王 又	王 丿 ⺍ 一 𠂇 又	yuàn
瑙	王 乂	王 乛 乛 乛 丿 囗 乂	nǎo
瑚	王 月	王 十 口 月	hú
瑛	王 央	王 艹 央	yīng
瑜	王 刂	王 人 一 月 刂	yú
瑝	王 王	王 白 王	huáng
瑞	王 而	王 山 而	ruì
瑟	王 必	王 王 必	sè
瑠	王 田	王 丿 乛 丶 刀 田	liú
瑢	王 口	王 宀 八 人 口	róng
瑧	王 禾	王 寿上 ㄟ 禾	zhēn
瑨	王 日	王 亚 日	jìn
瑬	氵 玉	氵 亠 厶 丿 丨 乛 玉	liú
瑭	王 口	王 广 乛 一 一 丨 口	táng
瑰	王 鬼	王 鬼	guī
瑱	王 八	王 十 具上 八	tiàn tián zhèn
瑳	王 工	王 ⺶ 工	cuō
瑶	王 缶	王 丿 ⺍ 缶	yáo
瑷	王 又	王 丿 ⺍ 冖 𠂇 又	ài
瑾	王 一	王 廿 丨 乛 一 一 一 丨 一	jǐn
璀	王 龶	王 山 亻 亠 龶	cuǐ
璁	王 心	王 丿 囗 夂 心	cōng
璃	王 丶	王 亠 乂 凵 丨 乛 乛 丶	lí
璆	王 丿	王 习 习 人 丿 丿 丿	qiú
璇	王 人	王 方 丿 一 乛 丨 一 人	xuán
璈	王 攵	王 龶 乛 丿 攵	áo
璋	王 十	王 立 日 十	zhāng
璎	王 女	王 冂 人 冂 人 女	yīng
璐	王 口	王 ⻊ 夂 口	lù
璒	王 一	王 乛 丶 丿 丿 ㄟ 一 口 丷 一	dēng
璘	王 丨	王 米 夕 一 乛 丨	lín
璜	王 八	王 艹 一 由 八	huáng
璞	王 ㄟ	王 业 ⺶ ㄟ	pú
璟	王 小	王 日 亠 口 小	jǐng
璠	王 田	王 丿 米 田	fán
璥	王 攵	王 艹 勹 口 攵	jǐng
璧	尸 玉	尸 口 立 十 玉	bì
璨	王 米	王 丨 一 夕 又 米	càn
璩	王 豕	王 虍 豕	qú
璪	王 木	王 口 口 口 木	zǎo
璬	王 攵	王 白 方 攵	jiǎo
璮	王 一	王 亠 囗 口 日 一	tǎn
璱	王 必	王 王 王 必	sè
璲	王 辶	王 丷 豕 辶	suì
璺	丿 玉	丿 丨 一 一 冂 一 口 乛 一 一 冖 玉	wèn
瓀	王 而	王 雨 而	ruǎn
瓒	王 人	王 ⺧ 儿 ⺧ 儿 冂 人	zàn
瓖	王 𧘇	王 亠 口 口 一 一 丨 丨 一 𧘇	xiāng
瓘	王 龶	王 艹 口 口 亻 亠 龶	guàn
瓜	丿 ㄟ	丿 丿 乛 丶 ㄟ	guā
瓞	瓜 失	瓜 失	dié
瓠	大 瓜	大 亏 瓜	hù
瓢	西 瓜	西 二 小 瓜	piáo
瓣	立 十	立 𠂇 瓜 立 十	bàn
瓤	亠 瓜	亠 口 口 一 一 丨 丨 一 𧘇 瓜	ráng
瓦	一 丶	一 乛 乛 丶	wǎ wà
瓮	八 瓦	八 厶 瓦	wèng
瓯	匚 瓦	匚 乂 瓦	ōu
瓴	人 瓦	人 丶 龴 瓦	líng
瓶	丷 瓦	丷 开 瓦	píng
瓷	冫 瓦	冫 ⺈ 人 瓦	cí
瓻	乂 瓦	乂 𠂇 巾 瓦	chī
瓿	立 瓦	立 口 瓦	bù
甄	西 瓦	西 土 瓦	zhēn
甍	艹 瓦	艹 罒 冖 瓦	méng
甏	士 瓦	士 口 丷 一 丿 丿 丿 瓦	bèng
甑	丷 瓦	丷 囗 ⺌ 日 瓦	zèng
甓	尸 瓦	尸 口 立 十 瓦	pì
甗	虍 瓦	虍 一 口 冂 丷 一 丨 瓦	yǎn
甘	廿 一	廿 一	gān
甙	弋 甘	弋 甘	dài
甚	其上 乛	其上 八 乛	shèn shén
甜	千 甘	千 口 甘	tián
生	丿 龶	丿 龶	shēng
甡	生 生	生 生	shēn
甥	生 力	生 田 力	shēng
甦	更 生	更 生	sū
用	冂 丨	冂 一 一 丨	yòng
甩	冂 乛	冂 一 一 乛	shuǎi
甪	丿 用	丿 用	lù
甫	一 丶	一 丨 乛 一 一 丨 丶	fǔ
甬	龴 用	龴 用	yǒng
甭	不 用	不 用	béng
甯	宀 用	宀 心 用	níng nìng
田	囗 十	囗 十	tián
由	丨 一	丨 乛 一 丨 一	yóu
甲	丨 丨	丨 乛 一 一 丨	jiǎ
申	丨 丨	丨 乛 一 一 丨	shēn
电	丨 乛	丨 乛 一 一 乛	diàn
男	田 力	田 力	nán
甸	勹 田	勹 田	diàn tián shèng
町	田 丁	田 丁	tǐng dīng
画	一 凵	一 田 凵	huà
甾	乛 田	乛 乛 乛 田	zāi zī
畀	田 丨	田 一 丿 丨	bì
畅	申 丿	申 乛 丿 丿	chàng
畈	田 又	田 丿 丿 又	fàn
畊	田 井	田 井	gēng
畋	田 攵	田 攵	tián
界	田 丨	田 人 丿 丨	jiè
畎	田 犬	田 犬	quǎn
畏	田 ㄟ	田 一 乛 丿 ㄟ	wèi
畐	一 田	一 口 田	fú
畑	火 田	火 田	tián
畔	田 半	田 半	pàn
畖	田 瓜	田 瓜	wā
留	丿 田	丿 乛 丶 刀 田	liú
畚	厶 田	厶 大 田	běn
畛	田 丿	田 人 丿 丿 丿	zhěn
畜	亠 田	亠 幺 田	xù chù
畤	田 寸	田 土 寸	zhì
略	田 口	田 夂 口	lüè
畦	田 土	田 土 土	qí
畩	田 衣	田 衣	yī
番	丿 田	丿 米 田	fān pān
畬	人 田	人 余下 田	shē yú
畯	田 夂	田 厶 八 夂	jùn
畲	人 田	人 二 小 田	shē
畴	田 寸	田 寿上 寸	chóu
畸	田 口	田 大 丁 口	jī
畹	田 乛	田 宀 夕 乛 乛	wǎn
畺	一 一	一 田 一 田 一	jiāng jiàng
畾	田 田	田 田 田	léi
畿	幺 田	幺 幺 戈 田	jī
疁	田 丿	田 习 习 人 丿 丿 丿	liú
疃	田 里	田 立 里	tuǎn
疆	弓 一	弓 土 一 田 一 田 一	jiāng qiáng
疌	一 人	一 乛 一 一 丨 一 人	jié
疍	乛 一	乛 丨 一 人 日 一	dàn
疏	乛 乛	乛 止 亠 厶 丿 丨 乛	shū
疐	十 人	十 冖 田 乛 丨 一 人	zhì
疑	匕 人	匕 矢 龴 乛 丨 一 人	yí
疔	疒 丁	疒 丁	dīng
疖	疒 卩	疒 卩	jiē
疗	疒 了	疒 了	liáo
疙	疒 乞	疒 乞	gē yì
疚	疒 久	疒 久	jiù
疝	疒 山	疒 山	shàn
疟	疒 一	疒 一 乛 一	nüè yào
疠	疒 万	疒 万	lì lài
疡	疒 丿	疒 乛 丿 丿	yáng
疢	疒 火	疒 火	chèn
疣	疒 尤	疒 尤	yóu
疤	疒 巴	疒 巴	bā
疥	疒 丨	疒 人 丿 丨	jiè
疫	疒 又	疒 几 又	yì
疬	疒 力	疒 厂 力	lì
疭	疒 人	疒 人 人	zòng
疮	疒 乛	疒 人 乛 乛	chuāng
疯	疒 乂	疒 几 乂	fēng
疰	疒 主	疒 主	zhù
